Chrom	Start	End	Module	Gene	Sample
chr12	49208127	49209622	Module_8228	RND1	48h_sample
chr12	49208127	49209622	Module_8228	RND1	0h_sample
chr12	49277037	49277811	Module_8232	RND1	72h_sample
chr12	49277037	49277811	Module_8232	RND1	6h_sample
chr12	49277037	49277811	Module_8232	RND1	24h_sample
chr12	49277037	49277811	Module_8232	RND1	48h_sample
chr12	49277037	49277811	Module_8232	RND1	0h_sample
chr12	49277037	49277811	Module_8232	RND1	3h_sample
chr12	49277037	49277811	Module_8232	RND1	12h_sample
chr3	49210845	49211555	Module_25669	KLHDC8B	48h_sample
chr3	49210845	49211555	Module_25669	KLHDC8B	24h_sample
chr3	49210845	49211555	Module_25669	KLHDC8B	72h_sample
chr3	49210845	49211555	Module_25669	KLHDC8B	0h_sample
chr3	49210845	49211555	Module_25669	CCDC71	48h_sample
chr3	49210845	49211555	Module_25669	CCDC71	24h_sample
chr3	49210845	49211555	Module_25669	CCDC71	72h_sample
chr3	49210845	49211555	Module_25669	CCDC71	0h_sample
chr3	49210845	49211555	Module_25669	LAMB2	72h_sample
chr19	49255729	49256443	Module_19020	FUT1	48h_sample
chr19	49255729	49256443	Module_19020	FUT1	72h_sample
chr19	49255729	49256443	Module_19020	FUT1	0h_sample
chr19	49255729	49256443	Module_19020	FUT1	12h_sample
chr19	49255729	49256443	Module_19020	FUT1	3h_sample
chr19	49255729	49256443	Module_19020	FUT1	24h_sample
chr19	49255729	49256443	Module_19020	FUT1	6h_sample
chr19	49255729	49256443	Module_19020	RASIP1	48h_sample
chr19	49255729	49256443	Module_19020	RASIP1	72h_sample
chr19	49255729	49256443	Module_19020	RASIP1	0h_sample
chr19	49255729	49256443	Module_19020	RASIP1	12h_sample
chr19	49255729	49256443	Module_19020	RASIP1	3h_sample
chr19	49255729	49256443	Module_19020	RASIP1	24h_sample
chr19	49255729	49256443	Module_19020	RASIP1	6h_sample
chr19	49255729	49256443	Module_19020	FUT2	0h_sample
chr19	49255729	49256443	Module_19020	FUT2	3h_sample
chr19	49255729	49256443	Module_19020	FUT2	24h_sample
chr19	49255729	49256443	Module_19020	BCAT2	0h_sample
chr19	49255729	49256443	Module_19020	BCAT2	24h_sample
chr19	49255729	49256443	Module_19020	FGF21	3h_sample
chr19	49255729	49256443	Module_19020	IZUMO1	3h_sample
chr19	49255729	49256443	Module_19020	HSD17B14	24h_sample
chr12	49277037	49277811	Module_8232	FKBP11	72h_sample
chr12	49277037	49277811	Module_8232	FKBP11	24h_sample
chr12	49277037	49277811	Module_8232	FKBP11	48h_sample
chr12	49277037	49277811	Module_8232	FKBP11	0h_sample
chr12	49277037	49277811	Module_8232	FKBP11	12h_sample
chr12	49362012	49362512	Module_8237	FKBP11	24h_sample
chr12	49453845	49454900	Module_8248	FKBP11	3h_sample
chr12	49453845	49454900	Module_8248	FKBP11	6h_sample
chr12	49453845	49454900	Module_8248	FKBP11	0h_sample
chr12	49453845	49454900	Module_8248	FKBP11	12h_sample
chr12	49453845	49454900	Module_8248	FKBP11	24h_sample
chr12	49277037	49277811	Module_8232	ARF3	72h_sample
chr12	49362012	49362512	Module_8237	ARF3	24h_sample
chr12	49453845	49454900	Module_8248	ARF3	3h_sample
chr12	49453845	49454900	Module_8248	ARF3	6h_sample
chr6	49306754	49307254	Module_32084	CENPQ	3h_sample
chr6	49309829	49310329	Module_32085	CENPQ	3h_sample
chr6	49310041	49310594	Module_32087	CENPQ	12h_sample
chr6	49310041	49310594	Module_32087	CENPQ	6h_sample
chr6	49310041	49310594	Module_32087	C6orf141	6h_sample
chr12	49453845	49454900	Module_8248	RHEBL1	3h_sample
chr12	49453845	49454900	Module_8248	RHEBL1	6h_sample
chr12	49453845	49454900	Module_8248	RHEBL1	0h_sample
chr12	49453845	49454900	Module_8248	RHEBL1	12h_sample
chr12	49453845	49454900	Module_8248	RHEBL1	72h_sample
chr12	49453845	49454900	Module_8248	RHEBL1	24h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	3h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	6h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	0h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	48h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	12h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	72h_sample
chr12	49453845	49454900	Module_8248	PRKAG1	24h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	3h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	6h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	0h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	48h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	12h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	72h_sample
chr12	49453845	49454900	Module_8248	LMBR1L	24h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	3h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	6h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	0h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	48h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	12h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	72h_sample
chr12	49453845	49454900	Module_8248	TUBA1A	24h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	24h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	72h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	12h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	0h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	6h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	3h_sample
chr12	49658345	49659120	Module_8261	TUBA1A	48h_sample
chr12	49453845	49454900	Module_8248	TUBA1C	3h_sample
chr12	49453845	49454900	Module_8248	TUBA1C	6h_sample
chr12	49453845	49454900	Module_8248	TUBA1C	12h_sample
chr12	49453845	49454900	Module_8248	TUBA1C	24h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	24h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	72h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	12h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	0h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	6h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	3h_sample
chr12	49658345	49659120	Module_8261	TUBA1C	48h_sample
chr12	49453845	49454900	Module_8248	KMT2D	3h_sample
chr12	49453845	49454900	Module_8248	KMT2D	6h_sample
chr12	49453845	49454900	Module_8248	KMT2D	0h_sample
chr12	49453845	49454900	Module_8248	KMT2D	48h_sample
chr12	49453845	49454900	Module_8248	KMT2D	12h_sample
chr12	49453845	49454900	Module_8248	KMT2D	72h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	3h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	6h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	0h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	48h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	12h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	72h_sample
chr12	49453845	49454900	Module_8248	TUBA1B	24h_sample
chr20	49486999	49487863	Module_23143	MOCS3	24h_sample
chr20	49486999	49487863	Module_23143	MOCS3	0h_sample
chr20	49486999	49487863	Module_23143	MOCS3	6h_sample
chr20	49486999	49487863	Module_23143	MOCS3	48h_sample
chr20	49486999	49487863	Module_23143	MOCS3	12h_sample
chr20	49486999	49487863	Module_23143	MOCS3	3h_sample
chr20	49486999	49487863	Module_23143	MOCS3	72h_sample
chr20	49608794	49610096	Module_23148	MOCS3	12h_sample
chr20	49608794	49610096	Module_23148	MOCS3	6h_sample
chr20	49608794	49610096	Module_23148	MOCS3	0h_sample
chr20	49608794	49610096	Module_23148	MOCS3	48h_sample
chr20	49608794	49610096	Module_23148	MOCS3	24h_sample
chr20	49608794	49610096	Module_23148	MOCS3	3h_sample
chr20	49486999	49487863	Module_23143	KCNG1	24h_sample
chr20	49486999	49487863	Module_23143	KCNG1	0h_sample
chr20	49486999	49487863	Module_23143	KCNG1	12h_sample
chr20	49486999	49487863	Module_23143	KCNG1	72h_sample
chr20	49608794	49610096	Module_23148	KCNG1	12h_sample
chr20	49608794	49610096	Module_23148	KCNG1	6h_sample
chr20	49608794	49610096	Module_23148	KCNG1	0h_sample
chr20	49608794	49610096	Module_23148	KCNG1	48h_sample
chr20	49608794	49610096	Module_23148	KCNG1	24h_sample
chr20	49608794	49610096	Module_23148	KCNG1	3h_sample
chr20	49486999	49487863	Module_23143	ADNP	24h_sample
chr20	49486999	49487863	Module_23143	ADNP	0h_sample
chr20	49486999	49487863	Module_23143	ADNP	6h_sample
chr20	49486999	49487863	Module_23143	ADNP	48h_sample
chr20	49486999	49487863	Module_23143	ADNP	12h_sample
chr20	49486999	49487863	Module_23143	ADNP	3h_sample
chr20	49486999	49487863	Module_23143	ADNP	72h_sample
chr20	49608794	49610096	Module_23148	ADNP	12h_sample
chr20	49608794	49610096	Module_23148	ADNP	0h_sample
chr20	49608794	49610096	Module_23148	ADNP	48h_sample
chr20	49486999	49487863	Module_23143	BCAS4	24h_sample
chr20	49486999	49487863	Module_23143	BCAS4	0h_sample
chr20	49486999	49487863	Module_23143	BCAS4	6h_sample
chr20	49486999	49487863	Module_23143	BCAS4	48h_sample
chr20	49486999	49487863	Module_23143	BCAS4	12h_sample
chr20	49486999	49487863	Module_23143	BCAS4	3h_sample
chr20	49486999	49487863	Module_23143	BCAS4	72h_sample
chr20	49486999	49487863	Module_23143	DPM1	24h_sample
chr20	49486999	49487863	Module_23143	DPM1	0h_sample
chr20	49486999	49487863	Module_23143	DPM1	6h_sample
chr20	49486999	49487863	Module_23143	DPM1	48h_sample
chr20	49486999	49487863	Module_23143	DPM1	12h_sample
chr20	49486999	49487863	Module_23143	DPM1	3h_sample
chr20	49486999	49487863	Module_23143	DPM1	72h_sample
chr20	49608794	49610096	Module_23148	DPM1	12h_sample
chr20	49608794	49610096	Module_23148	DPM1	6h_sample
chr20	49608794	49610096	Module_23148	DPM1	0h_sample
chr20	49608794	49610096	Module_23148	DPM1	48h_sample
chr20	49608794	49610096	Module_23148	DPM1	24h_sample
chr20	49608794	49610096	Module_23148	DPM1	3h_sample
chr20	49486999	49487863	Module_23143	PARD6B	0h_sample
chr19	49651878	49653145	Module_19053	TRPM4	0h_sample
chr19	49651878	49653145	Module_19053	TRPM4	3h_sample
chr19	49651878	49653145	Module_19053	TRPM4	24h_sample
chr19	49651878	49653145	Module_19053	TRPM4	72h_sample
chr19	49651878	49653145	Module_19053	TRPM4	48h_sample
chr19	49651878	49653145	Module_19053	TRPM4	12h_sample
chr19	49651878	49653145	Module_19053	TRPM4	6h_sample
chr19	49653271	49654020	Module_19054	TRPM4	24h_sample
chr19	49653271	49654020	Module_19054	TRPM4	0h_sample
chr19	49653271	49654020	Module_19054	TRPM4	12h_sample
chr19	49653271	49654020	Module_19054	TRPM4	6h_sample
chr19	49653271	49654020	Module_19054	TRPM4	72h_sample
chr19	49653271	49654020	Module_19054	TRPM4	3h_sample
chr19	49653271	49654020	Module_19054	TRPM4	48h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	0h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	3h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	24h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	72h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	48h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	12h_sample
chr19	49651878	49653145	Module_19053	PPFIA3	6h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	24h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	0h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	12h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	6h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	72h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	3h_sample
chr19	49653271	49654020	Module_19054	PPFIA3	48h_sample
chr19	49651878	49653145	Module_19053	C19orf73	3h_sample
chr19	49651878	49653145	Module_19053	C19orf73	24h_sample
chr19	49653271	49654020	Module_19054	C19orf73	24h_sample
chr19	49653271	49654020	Module_19054	C19orf73	3h_sample
chr19	49651878	49653145	Module_19053	HRC	3h_sample
chr19	49651878	49653145	Module_19053	HRC	24h_sample
chr19	49651878	49653145	Module_19053	HRC	48h_sample
chr19	49651878	49653145	Module_19053	HRC	6h_sample
chr19	49653271	49654020	Module_19054	HRC	24h_sample
chr19	49653271	49654020	Module_19054	HRC	6h_sample
chr19	49653271	49654020	Module_19054	HRC	3h_sample
chr19	49653271	49654020	Module_19054	HRC	48h_sample
chr19	49651878	49653145	Module_19053	LIN7B	24h_sample
chr19	49651878	49653145	Module_19053	LIN7B	72h_sample
chr19	49651878	49653145	Module_19053	LIN7B	48h_sample
chr19	49651878	49653145	Module_19053	LIN7B	12h_sample
chr19	49653271	49654020	Module_19054	LIN7B	24h_sample
chr19	49653271	49654020	Module_19054	LIN7B	12h_sample
chr19	49653271	49654020	Module_19054	LIN7B	72h_sample
chr19	49653271	49654020	Module_19054	LIN7B	48h_sample
chr12	49658345	49659120	Module_8261	TROAP	24h_sample
chr12	49658345	49659120	Module_8261	TROAP	72h_sample
chr12	49658345	49659120	Module_8261	TROAP	12h_sample
chr12	49658345	49659120	Module_8261	TROAP	0h_sample
chr12	49658345	49659120	Module_8261	TROAP	6h_sample
chr12	49658345	49659120	Module_8261	TROAP	3h_sample
chr12	49658345	49659120	Module_8261	TROAP	48h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	3h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	24h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	72h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	6h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	48h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	0h_sample
chr10	49731317	49732617	Module_4281	ARHGAP22	12h_sample
chr10	49731317	49732617	Module_4281	MAPK8	12h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	0h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	3h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	48h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	72h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	6h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	12h_sample
chr19	49945631	49947235	Module_19067	ALDH16A1	24h_sample
chr19	49945631	49947235	Module_19067	RPL13A	0h_sample
chr19	49945631	49947235	Module_19067	RPL13A	48h_sample
chr19	49945631	49947235	Module_19067	RPL13A	72h_sample
chr19	49945631	49947235	Module_19067	RPL13A	12h_sample
chr19	49945631	49947235	Module_19067	RPL13A	24h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	0h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	3h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	48h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	72h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	6h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	12h_sample
chr19	49945631	49947235	Module_19067	PIH1D1	24h_sample
chr19	49945631	49947235	Module_19067	RPS11	72h_sample
chr19	49945631	49947235	Module_19067	RPS11	24h_sample
chr19	49945631	49947235	Module_19067	FCGRT	24h_sample
chr12	49972321	49972858	Module_8273	MCRS1	72h_sample
chr12	49972321	49972858	Module_8273	MCRS1	48h_sample
chr14	50100213	50101401	Module_10620	RPS29	0h_sample
chr14	50100213	50101401	Module_10620	RPS29	48h_sample
chr14	50100213	50101401	Module_10620	RPS29	6h_sample
chr14	50100213	50101401	Module_10620	RPS29	72h_sample
chr14	50100213	50101401	Module_10620	RPS29	12h_sample
chr14	50100213	50101401	Module_10620	RPS29	3h_sample
chr14	50100213	50101401	Module_10620	RPS29	24h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	0h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	48h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	6h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	72h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	12h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	3h_sample
chr14	50100213	50101401	Module_10620	DNAAF2	24h_sample
chr14	50100213	50101401	Module_10620	MGAT2	0h_sample
chr14	50100213	50101401	Module_10620	MGAT2	48h_sample
chr14	50100213	50101401	Module_10620	MGAT2	6h_sample
chr14	50100213	50101401	Module_10620	MGAT2	72h_sample
chr14	50100213	50101401	Module_10620	MGAT2	12h_sample
chr14	50100213	50101401	Module_10620	MGAT2	3h_sample
chr14	50100213	50101401	Module_10620	MGAT2	24h_sample
chr14	50100213	50101401	Module_10620	LRR1	0h_sample
chr14	50100213	50101401	Module_10620	LRR1	48h_sample
chr14	50100213	50101401	Module_10620	LRR1	6h_sample
chr14	50100213	50101401	Module_10620	LRR1	72h_sample
chr14	50100213	50101401	Module_10620	LRR1	12h_sample
chr14	50100213	50101401	Module_10620	LRR1	3h_sample
chr14	50100213	50101401	Module_10620	LRR1	24h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	0h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	48h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	6h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	72h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	12h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	3h_sample
chr14	50100213	50101401	Module_10620	RPL36AL	24h_sample
chr14	50100213	50101401	Module_10620	POLE2	0h_sample
chr14	50100213	50101401	Module_10620	POLE2	48h_sample
chr14	50100213	50101401	Module_10620	POLE2	6h_sample
chr14	50100213	50101401	Module_10620	POLE2	72h_sample
chr14	50100213	50101401	Module_10620	POLE2	12h_sample
chr14	50100213	50101401	Module_10620	POLE2	3h_sample
chr14	50100213	50101401	Module_10620	POLE2	24h_sample
chr3	50264262	50265370	Module_25705	SEMA3F	0h_sample
chr3	50264262	50265370	Module_25705	SEMA3F	12h_sample
chr3	50264262	50265370	Module_25705	SEMA3F	3h_sample
chr12	50276092	50277115	Module_8291	BCDIN3D	48h_sample
chr12	50276092	50277115	Module_8291	BCDIN3D	72h_sample
chr12	50276092	50277115	Module_8291	BCDIN3D	24h_sample
chr3	50297289	50298432	Module_25713	RBM5-AS1	24h_sample
chr3	50358723	50359332	Module_25719	RBM5-AS1	24h_sample
chr3	50297289	50298432	Module_25713	RBM5	24h_sample
chr3	50358723	50359332	Module_25719	RBM5	24h_sample
chr3	50358723	50359332	Module_25719	CACNA2D2	3h_sample
chr3	50358723	50359332	Module_25719	CACNA2D2	24h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	72h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	12h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	48h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	6h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	24h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	3h_sample
chr3	50552922	50554229	Module_25725	CACNA2D2	0h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	3h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	12h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	72h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	6h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	24h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	0h_sample
chr3	50358723	50359332	Module_25719	CYB561D2	48h_sample
chr3	50358723	50359332	Module_25719	NPRL2	3h_sample
chr3	50358723	50359332	Module_25719	NPRL2	12h_sample
chr3	50358723	50359332	Module_25719	NPRL2	72h_sample
chr3	50358723	50359332	Module_25719	NPRL2	6h_sample
chr3	50358723	50359332	Module_25719	NPRL2	24h_sample
chr3	50358723	50359332	Module_25719	NPRL2	0h_sample
chr3	50358723	50359332	Module_25719	NPRL2	48h_sample
chr3	50358723	50359332	Module_25719	TMEM115	3h_sample
chr3	50358723	50359332	Module_25719	TMEM115	12h_sample
chr3	50358723	50359332	Module_25719	TMEM115	72h_sample
chr3	50358723	50359332	Module_25719	TMEM115	6h_sample
chr3	50358723	50359332	Module_25719	TMEM115	24h_sample
chr3	50358723	50359332	Module_25719	TMEM115	0h_sample
chr3	50358723	50359332	Module_25719	TMEM115	48h_sample
chr7	50446733	50447290	Module_34095	FIGNL1	3h_sample
chr7	50446733	50447290	Module_34095	FIGNL1	6h_sample
chr7	50446733	50447290	Module_34095	FIGNL1	48h_sample
chr7	50446733	50447290	Module_34095	FIGNL1	12h_sample
chr7	50446733	50447290	Module_34095	FIGNL1	0h_sample
chr7	50446733	50447290	Module_34095	FIGNL1	24h_sample
chr7	50446733	50447290	Module_34095	GRB10	6h_sample
chr7	51394251	51395401	Module_34129	GRB10	24h_sample
chr7	51394251	51395401	Module_34129	GRB10	6h_sample
chr16	50492241	50493193	Module_13651	BRD7	3h_sample
chr16	50492241	50493193	Module_13651	BRD7	12h_sample
chr16	50492241	50493193	Module_13651	BRD7	6h_sample
chr16	50492241	50493193	Module_13651	ADCY7	3h_sample
chr16	50492241	50493193	Module_13651	NKD1	6h_sample
chr3	50552922	50554229	Module_25725	C3orf18	72h_sample
chr3	50552922	50554229	Module_25725	C3orf18	48h_sample
chr3	50552922	50554229	Module_25725	C3orf18	24h_sample
chr3	50552922	50554229	Module_25725	C3orf18	0h_sample
chr3	50552922	50554229	Module_25725	HEMK1	72h_sample
chr3	50552922	50554229	Module_25725	HEMK1	48h_sample
chr3	50552922	50554229	Module_25725	HEMK1	24h_sample
chr3	50552922	50554229	Module_25725	HEMK1	0h_sample
chr13	50573095	50573626	Module_9936	DLEU1	0h_sample
chr13	50573095	50573626	Module_9936	DLEU1	6h_sample
chr13	50573095	50573626	Module_9936	DLEU1	12h_sample
chr13	50573095	50573626	Module_9936	DLEU1	3h_sample
chr13	50573095	50573626	Module_9936	DLEU1	24h_sample
chr13	50573095	50573626	Module_9936	TRIM13	0h_sample
chr13	50573095	50573626	Module_9936	TRIM13	6h_sample
chr13	50573095	50573626	Module_9936	TRIM13	12h_sample
chr13	50573095	50573626	Module_9936	TRIM13	3h_sample
chr13	50573095	50573626	Module_9936	TRIM13	24h_sample
