Chrom	Start	End	Module
chr16	57139551	57140271	Module_13733
chr3	57143804	57144304	Module_25862
chr16	57149228	57149738	Module_13734
chr19	57149243	57149844	Module_19367
chr16	57149459	57149959	Module_13735
chr12	57150965	57151920	Module_8505
chr1	57154103	57154603	Module_1543
chr8	57154418	57154918	Module_36182
chr12	57159393	57159893	Module_8506
chr12	57160121	57160621	Module_8507
chr12	57163610	57164110	Module_8508
chr3	57164683	57165295	Module_25863
chr3	57176271	57176771	Module_25864
chr15	57179260	57179881	Module_12026
chr16	57180248	57181826	Module_13736
chrX	57181869	57182369	Module_39447
chrX	57182895	57183449	Module_39448
chr3	57184305	57184805	Module_25865
chr3	57186115	57186615	Module_25866
chr11	57192106	57192848	Module_6270
chr3	57193220	57193804	Module_25867
chr20	57194129	57194629	Module_23255
chr3	57194196	57194848	Module_25868
chr20	57194359	57194868	Module_23256
chr3	57194554	57195234	Module_25869
chr20	57195068	57195568	Module_23257
chr3	57197790	57198380	Module_25870
chr15	57202932	57203432	Module_12027
chrX	57203318	57203947	Module_39449
chr3	57203965	57204534	Module_25871
chr8	57205311	57205935	Module_36183
chr15	57211380	57212413	Module_12028
chr16	57220709	57221209	Module_13737
chr20	57224445	57224945	Module_23258
chr11	57224705	57225386	Module_6271
chr20	57224923	57225638	Module_23259
chr11	57225547	57226490	Module_6272
chr20	57227029	57227885	Module_23260
chr3	57228648	57229148	Module_25872
chr3	57230957	57231489	Module_25873
chr11	57231146	57231983	Module_6273
chr8	57232325	57232825	Module_36184
chr11	57235452	57235952	Module_6274
chr17	57243226	57243830	Module_15802
chr11	57243598	57244659	Module_6275
chr20	57244288	57245064	Module_23261
chr20	57245369	57246268	Module_23262
chr20	57250115	57250615	Module_23263
chr11	57250241	57250941	Module_6276
chrX	57254128	57255097	Module_39450
chr20	57257195	57257695	Module_23264
chr11	57260839	57261392	Module_6277
chr14	57260904	57261404	Module_10725
chr11	57260945	57261445	Module_6278
chr14	57260963	57262194	Module_10726
chr1	57262790	57263290	Module_1544
chr14	57262989	57263500	Module_10727
chr14	57264018	57264518	Module_10728
chr14	57264813	57265567	Module_10729
chr4	57266586	57267124	Module_28118
chr11	57266882	57267515	Module_6279
chr20	57267327	57268121	Module_23265
chr20	57268369	57268869	Module_23266
chr4	57269797	57270297	Module_28119
chr14	57270563	57271381	Module_10730
chr14	57272037	57272779	Module_10731
chr14	57275271	57275949	Module_10732
chr4	57276250	57277084	Module_28120
chr1	57276890	57277390	Module_1545
chr14	57278642	57279291	Module_10733
chr14	57281074	57281574	Module_10734
chr11	57281409	57282665	Module_6280
chr14	57283069	57285010	Module_10735
chr4	57291619	57292159	Module_28121
chr16	57294129	57294755	Module_13738
chr11	57294422	57295439	Module_6281
chr17	57298339	57298874	Module_15803
chr16	57302571	57303071	Module_13739
chr4	57302934	57303434	Module_28122
chr16	57304260	57304760	Module_13740
chr11	57304498	57305047	Module_6282
chr16	57307202	57307720	Module_13741
chr1	57310172	57310672	Module_1546
chr11	57310868	57311439	Module_6283
chr14	57310992	57311492	Module_10736
chr11	57311105	57311605	Module_6284
chr11	57312446	57312946	Module_6285
chr14	57313645	57314271	Module_10737
chr14	57322586	57323127	Module_10738
chr20	57328468	57328968	Module_23267
chr11	57329809	57330395	Module_6286
chr16	57333394	57334149	Module_13742
chr16	57334253	57334860	Module_13743
chr11	57341483	57341983	Module_6287
chr19	57348687	57349187	Module_19368
chr18	57348727	57349227	Module_17096
chr19	57348840	57349987	Module_19369
chr8	57350139	57350639	Module_36185
chr19	57350169	57350678	Module_19370
chr8	57350192	57350692	Module_36186
chr19	57350195	57350695	Module_19371
chr8	57350233	57350755	Module_36187
chr19	57350300	57350800	Module_19372
chr8	57350324	57350829	Module_36188
chr19	57350476	57351431	Module_19373
chr11	57351873	57352373	Module_6288
chrX	57355545	57356045	Module_39451
chr18	57357551	57358051	Module_17097
chr8	57360467	57361023	Module_36189
chrX	57361766	57362468	Module_39452
chr14	57366666	57367166	Module_10739
chr4	57372288	57372788	Module_28123
chr18	57373744	57374244	Module_17098
chr12	57381169	57381875	Module_8509
chr17	57394120	57394620	Module_15804
chr12	57395044	57395681	Module_8510
chr12	57402017	57402517	Module_8511
chr11	57405238	57405986	Module_6289
chr17	57406687	57407187	Module_15805
chr11	57406710	57407210	Module_6290
chr17	57406719	57407219	Module_15806
chr11	57406729	57407319	Module_6291
chr4	57410768	57411273	Module_28124
chr11	57412014	57412675	Module_6292
chr20	57412936	57413436	Module_23268
chr11	57414163	57415196	Module_6293
chr20	57414704	57415204	Module_23269
chr11	57414720	57415220	Module_6294
chr20	57414790	57415292	Module_23270
chr11	57414833	57415333	Module_6295
chr20	57414836	57415336	Module_23271
chr11	57415005	57416763	Module_6296
chr20	57416379	57416879	Module_23272
chr11	57416384	57416884	Module_6297
chr20	57418150	57418776	Module_23273
chr17	57419829	57420329	Module_15807
chr12	57420774	57421274	Module_8512
chr17	57423016	57423516	Module_15808
chr12	57425093	57425593	Module_8513
chr20	57427460	57428057	Module_23274
chr17	57431398	57431898	Module_15809
chr11	57434193	57434827	Module_6298
chr17	57442712	57443237	Module_15810
chr17	57443568	57444106	Module_15811
chr17	57447879	57448665	Module_15812
chr16	57450202	57451401	Module_13744
chr20	57452540	57453040	Module_23275
chr16	57452722	57453225	Module_13745
chr20	57452744	57453294	Module_23276
chr16	57452809	57453309	Module_13746
chr20	57458210	57459001	Module_23277
chr12	57463172	57463815	Module_8514
chr20	57466857	57467433	Module_23278
chr20	57472718	57473218	Module_23279
chr12	57479947	57482085	Module_8515
chr12	57483509	57484009	Module_8516
chr12	57487116	57488539	Module_8517
chr12	57503774	57504548	Module_8518
chr12	57505927	57506434	Module_8519
chr16	57505966	57506466	Module_13747
chr12	57505980	57506510	Module_8520
chr16	57506048	57506794	Module_13748
chr16	57509578	57510344	Module_13749
chr16	57510548	57511067	Module_13750
chr16	57513376	57514295	Module_13751
chr11	57520409	57520909	Module_6299
chr12	57521107	57521607	Module_8521
chr12	57522833	57523333	Module_8522
chr12	57529068	57530110	Module_8523
chr11	57531104	57531604	Module_6300
chr18	57531173	57531835	Module_17099
chr11	57531341	57531841	Module_6301
chr18	57531351	57531876	Module_17100
chr3	57531769	57532269	Module_25874
chr18	57532173	57532673	Module_17101
chr18	57534338	57534858	Module_17102
chr18	57539132	57539632	Module_17103
chr12	57539687	57540187	Module_8524
chr20	57540701	57541201	Module_23280
chr16	57541588	57542125	Module_13752
chr3	57542668	57543168	Module_25875
chr11	57543557	57544097	Module_6302
chr11	57545350	57545850	Module_6303
chr12	57545911	57546411	Module_8525
chr11	57545954	57546502	Module_6304
chr12	57546095	57546595	Module_8526
chr11	57548741	57549426	Module_6305
chr18	57549224	57549780	Module_17104
chr16	57553731	57554231	Module_13753
chr16	57562243	57563337	Module_13754
chr18	57564467	57565089	Module_17105
chr18	57567794	57568397	Module_17106
chr3	57568528	57569028	Module_25876
chr18	57572079	57572637	Module_17107
chr18	57575613	57576272	Module_17108
chr18	57584492	57585017	Module_17109
chr15	57598388	57599268	Module_12029
chr17	57598811	57599311	Module_15813
chr15	57598910	57599410	Module_12030
chr17	57598929	57599429	Module_15814
chr12	57607880	57608461	Module_8527
chr12	57613031	57613542	Module_8528
chr12	57615082	57615582	Module_8529
chr15	57615864	57616364	Module_12031
chr12	57618409	57619035	Module_8530
chrX	57618775	57619417	Module_39453
chr12	57620575	57621160	Module_8531
chr12	57628770	57629363	Module_8532
chr12	57629873	57630503	Module_8533
chr12	57630769	57631587	Module_8534
chr12	57631794	57632529	Module_8535
chr12	57632671	57633314	Module_8536
chrX	57633731	57634460	Module_39454
chr16	57634075	57634586	Module_13755
chrX	57634091	57634591	Module_39455
chr16	57634128	57634816	Module_13756
chr15	57635506	57636197	Module_12032
chr12	57636470	57637760	Module_8537
chr17	57638313	57638836	Module_15815
chr6	57639012	57639681	Module_32180
chr3	57645416	57645916	Module_25877
chr15	57648739	57649398	Module_12033
chr16	57653579	57654862	Module_13757
chr15	57656349	57657026	Module_12034
chr16	57661049	57661549	Module_13758
chr15	57664112	57664803	Module_12035
chr16	57671235	57671763	Module_13759
chr16	57673037	57673693	Module_13760
chrX	57673301	57673873	Module_39456
chr3	57674852	57675352	Module_25878
chr15	57678010	57678779	Module_12036
chr15	57679673	57680570	Module_12037
chr16	57682849	57683349	Module_13761
chr19	57682876	57683376	Module_19374
chr16	57682881	57683381	Module_13762
chr19	57682887	57683387	Module_19375
chr16	57682889	57683437	Module_13763
chr19	57682952	57684003	Module_19376
chr5	57702245	57702745	Module_29640
chrX	57708886	57709386	Module_39457
chr16	57709824	57710324	Module_13764
chr17	57711605	57712105	Module_15816
chr4	57737477	57738131	Module_28125
chr4	57740375	57740875	Module_28126
chr3	57741484	57742722	Module_25879
chr4	57750595	57751289	Module_28127
chr14	57757387	57757887	Module_10740
chr14	57758540	57759040	Module_10741
chr5	57762685	57763334	Module_29641
chr6	57766792	57767292	Module_32181
chr17	57774099	57774599	Module_15817
chr4	57774573	57775117	Module_28128
chr16	57781463	57781963	Module_13765
chr17	57785657	57786157	Module_15818
chr19	57789397	57789897	Module_19377
chr16	57790994	57791683	Module_13766
chr5	57794229	57794729	Module_29642
chr16	57797181	57797681	Module_13767
chr16	57798166	57799203	Module_13768
chr16	57809479	57810162	Module_13769
chr19	57814259	57814816	Module_19378
chr3	57818569	57819301	Module_25880
chr16	57821135	57821635	Module_13770
chr16	57829046	57829814	Module_13771
chr19	57829677	57830372	Module_19379
chr16	57831550	57832092	Module_13772
chr14	57831593	57832093	Module_10742
chr16	57831671	57832171	Module_13773
chr14	57831731	57832250	Module_10743
chr16	57831770	57832270	Module_13774
chr16	57835873	57837559	Module_13775
chr6	57838635	57839154	Module_32182
chr14	57841826	57842326	Module_10744
chr16	57841881	57842416	Module_13776
chr4	57842699	57843199	Module_28129
chr12	57845987	57846487	Module_8538
chr16	57846299	57846799	Module_13777
chr12	57846453	57846989	Module_8539
chr16	57846542	57847042	Module_13778
chr12	57846574	57847074	Module_8540
chr14	57847981	57848562	Module_10745
chrX	57848241	57848741	Module_39458
chr12	57849684	57850491	Module_8541
chr16	57850121	57850728	Module_13779
chr12	57852762	57853355	Module_8542
chr12	57854658	57856860	Module_8543
chr12	57868730	57870436	Module_8544
chr5	57877767	57878361	Module_29643
chr16	57879936	57880694	Module_13780
chr12	57882726	57883226	Module_8545
chr8	57905228	57905921	Module_36190
chr16	57906985	57907548	Module_13781
chr8	57911855	57912355	Module_36191
chr17	57914647	57915353	Module_15819
chr17	57915586	57916086	Module_15820
chr17	57916304	57916804	Module_15821
chr17	57917725	57918245	Module_15822
chr19	57917773	57918301	Module_19380
chr6	57918013	57918537	Module_32183
chr5	57919220	57919720	Module_29644
chr12	57920212	57920712	Module_8546
chr17	57923725	57924302	Module_15823
chr5	57925103	57925783	Module_29645
chr3	57925461	57926044	Module_25881
chr8	57926626	57927411	Module_36192
chr17	57930514	57931126	Module_15824
chr3	57933692	57934422	Module_25882
chrX	57935894	57936458	Module_39459
chr3	57937084	57937584	Module_25883
chr3	57937893	57938493	Module_25884
chr3	57945549	57946049	Module_25885
chr12	57945744	57946244	Module_8547
chr3	57945773	57946273	Module_25886
chr3	57947710	57948210	Module_25887
chr3	57955443	57956057	Module_25888
chr3	57969598	57970294	Module_25889
chr12	57977084	57977584	Module_8548
chr3	57994769	57995269	Module_25890
chr12	57997367	57997867	Module_8549
chr3	57999884	58000538	Module_25891
chr12	58002670	58003521	Module_8550
chr12	58003779	58004279	Module_8551
chr3	58005521	58006394	Module_25892
chr3	58006829	58007621	Module_25893
chr12	58007867	58008463	Module_8552
chr3	58011391	58012304	Module_25894
chr3	58013669	58014169	Module_25895
chr3	58015565	58016093	Module_25896
chr16	58018448	58019528	Module_13782
chr3	58020507	58021007	Module_25897
chr12	58021463	58022130	Module_8553
chr3	58021702	58022459	Module_25898
chr15	58024763	58025263	Module_12038
chr3	58025446	58026330	Module_25899
chr12	58025874	58026375	Module_8554
chr3	58026993	58027779	Module_25900
chr4	58029722	58030222	Module_28130
chr3	58034877	58035563	Module_25901
chr15	58043301	58044232	Module_12039
chr15	58044637	58045172	Module_12040
chr16	58046437	58047003	Module_13783
chr16	58054685	58055185	Module_13784
chr4	58057623	58058123	Module_28131
chr16	58060550	58062142	Module_13785
chr16	58065942	58066742	Module_13786
chr16	58066846	58067346	Module_13787
chr15	58068787	58069287	Module_12041
chr16	58081042	58081666	Module_13788
chr10	58091034	58091596	Module_4329
chr10	58111571	58112098	Module_4330
chr17	58114474	58115043	Module_15825
chr16	58118368	58118868	Module_13789
chr12	58129467	58130444	Module_8555
chr16	58130804	58131563	Module_13790
chr12	58131325	58132069	Module_8556
chr12	58132478	58133022	Module_8557
chr16	58132587	58133087	Module_13791
chr16	58144399	58144977	Module_13792
chr12	58149428	58149979	Module_8558
chr12	58150300	58150876	Module_8559
chr16	58155536	58156243	Module_13793
chr12	58158839	58159444	Module_8560
chr3	58159149	58159649	Module_25902
chr3	58163416	58163991	Module_25903
chr19	58175534	58176312	Module_19381
chr16	58182365	58182999	Module_13794
chr3	58202984	58203505	Module_25904
chr17	58212612	58213387	Module_15826
chr19	58214176	58214676	Module_19382
chr17	58216825	58217571	Module_15827
chr17	58218613	58219113	Module_15828
chr17	58219990	58220828	Module_15829
chr17	58222807	58223324	Module_15830
chr17	58225752	58226252	Module_15831
chr12	58226643	58227420	Module_8561
chr12	58228081	58228651	Module_8562
chr12	58230657	58231227	Module_8563
chr19	58230809	58231583	Module_19383
chr12	58231394	58232316	Module_8564
chr3	58235101	58235762	Module_25905
chr12	58236172	58236672	Module_8565
chr12	58238400	58239077	Module_8566
chr17	58238931	58239514	Module_15832
chr16	58239103	58239603	Module_13795
chr12	58239184	58239684	Module_8567
chr16	58239338	58239838	Module_13796
chr12	58239423	58239923	Module_8568
chr17	58240482	58241010	Module_15833
chr3	58244190	58244690	Module_25906
chr12	58246374	58246935	Module_8569
chr2	58254089	58254589	Module_20116
chr12	58258794	58259570	Module_8570
chr12	58262498	58262998	Module_8571
chr16	58263974	58264474	Module_13797
chr16	58269966	58271160	Module_13798
chr16	58277414	58277937	Module_13799
chr3	58281907	58282407	Module_25907
chr2	58283527	58284027	Module_20117
chr2	58285096	58285596	Module_20118
chr3	58285631	58286131	Module_25908
chr12	58287555	58288069	Module_8572
chr12	58290325	58290986	Module_8573
chr3	58292585	58293106	Module_25909
chr2	58293921	58294421	Module_20119
chr5	58295570	58296070	Module_29646
chr5	58299366	58299866	Module_29647
chr3	58307344	58308020	Module_25910
chr19	58311923	58312443	Module_19384
chr16	58314863	58315363	Module_13800
chr19	58315109	58316627	Module_19385
chr19	58330684	58331372	Module_19386
chr19	58361875	58362375	Module_19387
chr16	58365142	58365816	Module_13801
chr16	58366907	58367407	Module_13802
chr16	58373351	58373851	Module_13803
chr6	58374250	58374750	Module_32184
chr19	58398555	58399123	Module_19388
chr3	58398629	58399129	Module_25911
chr19	58398630	58399285	Module_19389
chr3	58400075	58400775	Module_25912
chr3	58401800	58402405	Module_25913
chr3	58402661	58403161	Module_25914
chr3	58408432	58408932	Module_25915
chr3	58420572	58421226	Module_25916
chr5	58423424	58423924	Module_29648
chr3	58427556	58428056	Module_25917
chr2	58434173	58435020	Module_20120
chr6	58439774	58440274	Module_32185
chr19	58447382	58447882	Module_19390
chr3	58449185	58449886	Module_25918
chr16	58453337	58453944	Module_13804
chr3	58456803	58457303	Module_25919
chr2	58458068	58458568	Module_20121
chr17	58462600	58463213	Module_15834
chr2	58464872	58465464	Module_20122
chr3	58477453	58478003	Module_25920
chr3	58482050	58483395	Module_25921
chr6	58489973	58490473	Module_32186
chr16	58496854	58498927	Module_13805
chr17	58498646	58499166	Module_15835
chr16	58498795	58499371	Module_13806
chr16	58505302	58505802	Module_13807
chr3	58506693	58507193	Module_25922
chr3	58507906	58508406	Module_25923
chr3	58512241	58512842	Module_25924
chr3	58518308	58518864	Module_25925
chr19	58520798	58521505	Module_19391
chr16	58521440	58522016	Module_13808
chr16	58528760	58529429	Module_13809
chr16	58529567	58530067	Module_13810
chr19	58533209	58533895	Module_19392
chr20	58533413	58533913	Module_23281
chr16	58534984	58535745	Module_13811
chr16	58540782	58541305	Module_13812
chr16	58545531	58546228	Module_13813
chr19	58549307	58550135	Module_19393
chr16	58549898	58550450	Module_13814
